trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
266,09:00:00,09:00:00,351095,0,,0,,,,0,1
266,09:17:00,09:17:00,8065945,1,,0,,,,15967.4722429002,1
266,09:22:00,09:22:00,361781,2,,0,,,,17494.6092532869,1
266,09:42:00,09:42:00,361779,3,,0,,,,28397.0506450133,1
266,09:57:00,09:57:00,361771,4,,0,,,,39841.9389751598,1
266,10:05:00,10:05:00,361772,5,,0,,,,41512.0132814128,1
267,10:30:00,10:30:00,351095,0,,0,,,,0,1
267,10:47:00,10:47:00,8065945,1,,0,,,,15967.4722429002,1
267,10:52:00,10:52:00,361781,2,,0,,,,17494.6092532869,1
267,11:12:00,11:12:00,361779,3,,0,,,,28397.0506450133,1
267,11:27:00,11:27:00,361771,4,,0,,,,39841.9389751598,1
267,11:35:00,11:35:00,361772,5,,0,,,,41512.0132814128,1
268,12:00:00,12:00:00,351095,0,,0,,,,0,1
268,12:17:00,12:17:00,8065945,1,,0,,,,15967.4722429002,1
268,12:22:00,12:22:00,361781,2,,0,,,,17494.6092532869,1
268,12:42:00,12:42:00,361779,3,,0,,,,28397.0506450133,1
268,12:57:00,12:57:00,361771,4,,0,,,,39841.9389751598,1
268,13:05:00,13:05:00,361772,5,,0,,,,41512.0132814128,1
269,13:30:00,13:30:00,351095,0,,0,,,,0,1
269,13:47:00,13:47:00,8065945,1,,0,,,,15967.4722429002,1
269,13:52:00,13:52:00,361781,2,,0,,,,17494.6092532869,1
269,14:12:00,14:12:00,361779,3,,0,,,,28397.0506450133,1
269,14:27:00,14:27:00,361771,4,,0,,,,39841.9389751598,1
269,14:35:00,14:35:00,361772,5,,0,,,,41512.0132814128,1
27,16:30:00,16:30:00,358424,0,,0,,,,8.41303031514162,1
27,16:34:00,16:34:00,359119,1,,0,,,,1186.59241786596,1
27,16:41:00,16:41:00,475000,2,,0,,,,4521.10176333914,1
27,16:47:00,16:47:00,1355358,3,,0,,,,7768.80220891487,1
27,16:56:00,16:56:00,349823,4,,0,,,,10182.4846050251,1
27,17:01:00,17:01:00,350125,5,,0,,,,12678.3047182442,1
27,17:07:00,17:07:00,475003,6,,0,,,,14604.4842193026,0
27,17:15:00,17:15:00,474874,7,,0,,,,18099.200723863,1
27,17:19:00,17:19:00,351095,8,,0,,,,19186.1391351399,1
27,17:26:00,17:26:00,363327,9,,0,,,,21812.4500586889,1
27,17:33:00,17:33:00,359551,10,,0,,,,25261.2416439768,1
27,17:37:00,17:37:00,363387,11,,0,,,,27601.1899813617,1
27,17:41:00,17:41:00,1360603,12,,0,,,,29423.2613862693,1
270,15:00:00,15:00:00,351095,0,,0,,,,0,1
270,15:17:00,15:17:00,8065945,1,,0,,,,15967.4722429002,1
270,15:22:00,15:22:00,361781,2,,0,,,,17494.6092532869,1
270,15:42:00,15:42:00,361779,3,,0,,,,28397.0506450133,1
270,15:57:00,15:57:00,361771,4,,0,,,,39841.9389751598,1
270,16:05:00,16:05:00,361772,5,,0,,,,41512.0132814128,1
271,16:30:00,16:30:00,351095,0,,0,,,,0,1
271,16:47:00,16:47:00,8065945,1,,0,,,,15967.4722429002,1
271,16:52:00,16:52:00,361781,2,,0,,,,17494.6092532869,1
271,17:12:00,17:12:00,361779,3,,0,,,,28397.0506450133,1
271,17:27:00,17:27:00,361771,4,,0,,,,39841.9389751598,1
271,17:35:00,17:35:00,361772,5,,0,,,,41512.0132814128,1
272,18:00:00,18:00:00,351095,0,,0,,,,0,1
272,18:17:00,18:17:00,8065945,1,,0,,,,15967.4722429002,1
272,18:22:00,18:22:00,361781,2,,0,,,,17494.6092532869,1
272,18:42:00,18:42:00,361779,3,,0,,,,28397.0506450133,1
272,18:57:00,18:57:00,361771,4,,0,,,,39841.9389751598,1
272,19:05:00,19:05:00,361772,5,,0,,,,41512.0132814128,1
273,19:30:00,19:30:00,351095,0,,0,,,,0,1
273,19:47:00,19:47:00,8065945,1,,0,,,,15967.4722429002,1
273,19:52:00,19:52:00,361781,2,,0,,,,17494.6092532869,1
273,20:12:00,20:12:00,361779,3,,0,,,,28397.0506450133,1
273,20:27:00,20:27:00,361771,4,,0,,,,39841.9389751598,1
273,20:35:00,20:35:00,361772,5,,0,,,,41512.0132814128,1
274,05:23:00,05:23:00,361738,0,,0,,,,26274.8616289841,1
274,05:27:00,05:27:00,474756,1,,0,,,,29010.198567107,1
274,05:38:00,05:38:00,361744,2,,0,,,,32086.0018627859,1
274,05:59:00,05:59:00,474804,3,,0,,,,48402.6642200197,1
275,06:30:00,06:30:00,358424,0,,0,,,,0,1
275,06:46:00,06:46:00,474801,1,,0,,,,7333.81586388263,1
275,07:03:00,07:03:00,2230689,2,,0,,,,17437.4978942168,1
275,07:08:00,07:08:00,2230420,3,,0,,,,18571.3048350926,1
275,07:20:00,07:20:00,361766,4,,0,,,,22871.0827214429,1
275,07:28:00,07:28:00,361738,5,,0,,,,26274.8616289841,1
275,07:32:00,07:32:00,474756,6,,0,,,,29010.198567107,1
275,07:43:00,07:43:00,361744,7,,0,,,,32086.0018627859,1
275,07:50:00,07:50:00,2230693,8,,0,,,,36692.682513525,1
275,07:55:00,07:55:00,2230694,9,,0,,,,38320.0598632204,1
275,08:10:00,08:10:00,474804,10,,0,,,,48402.6642200197,1
276,08:45:00,08:45:00,358424,0,,0,,,,0,1
276,09:01:00,09:01:00,474801,1,,0,,,,7333.81586388263,1
276,09:18:00,09:18:00,2230689,2,,0,,,,17437.4978942168,1
276,09:23:00,09:23:00,2230420,3,,0,,,,18571.3048350926,1
276,09:35:00,09:35:00,361766,4,,0,,,,22871.0827214429,1
276,09:43:00,09:43:00,361738,5,,0,,,,26274.8616289841,1
276,09:47:00,09:47:00,474756,6,,0,,,,29010.198567107,1
276,09:58:00,09:58:00,361744,7,,0,,,,32086.0018627859,1
276,10:05:00,10:05:00,2230693,8,,0,,,,36692.682513525,1
276,10:10:00,10:10:00,2230694,9,,0,,,,38320.0598632204,1
276,10:25:00,10:25:00,474804,10,,0,,,,48402.6642200197,1
277,11:00:00,11:00:00,358424,0,,0,,,,0,1
277,11:16:00,11:16:00,474801,1,,0,,,,7333.81586388263,1
277,11:33:00,11:33:00,2230689,2,,0,,,,17437.4978942168,1
277,11:38:00,11:38:00,2230420,3,,0,,,,18571.3048350926,1
277,11:50:00,11:50:00,361766,4,,0,,,,22871.0827214429,1
277,11:58:00,11:58:00,361738,5,,0,,,,26274.8616289841,1
277,12:02:00,12:02:00,474756,6,,0,,,,29010.198567107,1
277,12:13:00,12:13:00,361744,7,,0,,,,32086.0018627859,1
277,12:20:00,12:20:00,2230693,8,,0,,,,36692.682513525,1
277,12:25:00,12:25:00,2230694,9,,0,,,,38320.0598632204,1
277,12:40:00,12:40:00,474804,10,,0,,,,48402.6642200197,1
278,13:15:00,13:15:00,358424,0,,0,,,,0,1
278,13:31:00,13:31:00,474801,1,,0,,,,7333.81586388263,1
278,13:48:00,13:48:00,2230689,2,,0,,,,17437.4978942168,1
278,13:53:00,13:53:00,2230420,3,,0,,,,18571.3048350926,1
278,14:05:00,14:05:00,361766,4,,0,,,,22871.0827214429,1
278,14:13:00,14:13:00,361738,5,,0,,,,26274.8616289841,1
278,14:17:00,14:17:00,474756,6,,0,,,,29010.198567107,1
278,14:28:00,14:28:00,361744,7,,0,,,,32086.0018627859,1
278,14:35:00,14:35:00,2230693,8,,0,,,,36692.682513525,1
278,14:40:00,14:40:00,2230694,9,,0,,,,38320.0598632204,1
278,14:55:00,14:55:00,474804,10,,0,,,,48402.6642200197,1
279,15:25:00,15:25:00,358424,0,,0,,,,0,1
279,15:41:00,15:41:00,474801,1,,0,,,,7333.81586388263,1
279,15:58:00,15:58:00,2230689,2,,0,,,,17437.4978942168,1
279,16:03:00,16:03:00,2230420,3,,0,,,,18571.3048350926,1
279,16:15:00,16:15:00,361766,4,,0,,,,22871.0827214429,1
279,16:23:00,16:23:00,361738,5,,0,,,,26274.8616289841,1
279,16:27:00,16:27:00,474756,6,,0,,,,29010.198567107,1
279,16:38:00,16:38:00,361744,7,,0,,,,32086.0018627859,1
279,16:45:00,16:45:00,2230693,8,,0,,,,36692.682513525,1
279,16:50:00,16:50:00,2230694,9,,0,,,,38320.0598632204,1
279,17:05:00,17:05:00,474804,10,,0,,,,48402.6642200197,1
28,18:30:00,18:30:00,358424,0,,0,,,,8.41303031514162,1
28,18:34:00,18:34:00,359119,1,,0,,,,1186.59241786596,1
28,18:41:00,18:41:00,475000,2,,0,,,,4521.10176333914,1
28,18:47:00,18:47:00,1355358,3,,0,,,,7768.80220891487,1
28,18:56:00,18:56:00,349823,4,,0,,,,10182.4846050251,1
28,19:01:00,19:01:00,350125,5,,0,,,,12678.3047182442,1
28,19:07:00,19:07:00,475003,6,,0,,,,14604.4842193026,0
28,19:15:00,19:15:00,474874,7,,0,,,,18099.200723863,1
28,19:19:00,19:19:00,351095,8,,0,,,,19186.1391351399,1
28,19:26:00,19:26:00,363327,9,,0,,,,21812.4500586889,1
28,19:33:00,19:33:00,363387,10,,0,,,,27601.1899813617,1
28,19:37:00,19:37:00,1360603,11,,0,,,,29423.2613862693,1
280,17:35:00,17:35:00,358424,0,,0,,,,0,1
280,17:51:00,17:51:00,474801,1,,0,,,,7333.81586388263,1
280,18:08:00,18:08:00,2230689,2,,0,,,,17437.4978942168,1
280,18:13:00,18:13:00,2230420,3,,0,,,,18571.3048350926,1
280,18:25:00,18:25:00,361766,4,,0,,,,22871.0827214429,1
280,18:33:00,18:33:00,361738,5,,0,,,,26274.8616289841,1
280,18:37:00,18:37:00,474756,6,,0,,,,29010.198567107,1
280,18:48:00,18:48:00,361744,7,,0,,,,32086.0018627859,1
280,19:09:00,19:09:00,474804,8,,0,,,,48402.6642200197,1
281,19:45:00,19:45:00,358424,0,,0,,,,0,1
281,20:01:00,20:01:00,474801,1,,0,,,,7333.81586388263,1
281,20:18:00,20:18:00,2230689,2,,0,,,,17437.4978942168,1
281,20:23:00,20:23:00,2230420,3,,0,,,,18571.3048350926,1
281,20:35:00,20:35:00,361766,4,,0,,,,22871.0827214429,1
281,20:43:00,20:43:00,361738,5,,0,,,,26274.8616289841,1
281,20:47:00,20:47:00,474756,6,,0,,,,29010.198567107,1
282,06:15:00,06:15:00,361766,0,,0,,,,22871.0827214429,1
282,06:23:00,06:23:00,361738,1,,0,,,,26274.8616289841,1
282,06:27:00,06:27:00,474756,2,,0,,,,29010.198567107,1
282,06:38:00,06:38:00,361744,3,,0,,,,32086.0018627859,1
282,06:59:00,06:59:00,474804,4,,0,,,,48402.6642200197,1
283,07:30:00,07:30:00,358424,0,,0,,,,0,1
283,07:46:00,07:46:00,474801,1,,0,,,,7333.81586388263,1
283,08:03:00,08:03:00,2230689,2,,0,,,,17437.4978942168,1
283,08:08:00,08:08:00,2230420,3,,0,,,,18571.3048350926,1
283,08:20:00,08:20:00,361766,4,,0,,,,22871.0827214429,1
283,08:28:00,08:28:00,361738,5,,0,,,,26274.8616289841,1
283,08:32:00,08:32:00,474756,6,,0,,,,29010.198567107,1
283,08:43:00,08:43:00,361744,7,,0,,,,32086.0018627859,1
283,08:50:00,08:50:00,2230693,8,,0,,,,36692.682513525,1
283,08:55:00,08:55:00,2230694,9,,0,,,,38320.0598632204,1
283,09:10:00,09:10:00,474804,10,,0,,,,48402.6642200197,1
284,09:45:00,09:45:00,358424,0,,0,,,,0,1
284,10:01:00,10:01:00,474801,1,,0,,,,7333.81586388263,1
284,10:18:00,10:18:00,2230689,2,,0,,,,17437.4978942168,1
284,10:23:00,10:23:00,2230420,3,,0,,,,18571.3048350926,1
284,10:35:00,10:35:00,361766,4,,0,,,,22871.0827214429,1
284,10:43:00,10:43:00,361738,5,,0,,,,26274.8616289841,1
284,10:47:00,10:47:00,474756,6,,0,,,,29010.198567107,1
284,10:58:00,10:58:00,361744,7,,0,,,,32086.0018627859,1
284,11:05:00,11:05:00,2230693,8,,0,,,,36692.682513525,1
284,11:10:00,11:10:00,2230694,9,,0,,,,38320.0598632204,1
284,11:25:00,11:25:00,474804,10,,0,,,,48402.6642200197,1
285,12:00:00,12:00:00,358424,0,,0,,,,0,1
285,12:16:00,12:16:00,474801,1,,0,,,,7333.81586388263,1
285,12:33:00,12:33:00,2230689,2,,0,,,,17437.4978942168,1
285,12:38:00,12:38:00,2230420,3,,0,,,,18571.3048350926,1
285,12:50:00,12:50:00,361766,4,,0,,,,22871.0827214429,1
285,12:58:00,12:58:00,361738,5,,0,,,,26274.8616289841,1
285,13:02:00,13:02:00,474756,6,,0,,,,29010.198567107,1
285,13:13:00,13:13:00,361744,7,,0,,,,32086.0018627859,1
285,13:20:00,13:20:00,2230693,8,,0,,,,36692.682513525,1
285,13:25:00,13:25:00,2230694,9,,0,,,,38320.0598632204,1
285,13:40:00,13:40:00,474804,10,,0,,,,48402.6642200197,1
286,14:15:00,14:15:00,358424,0,,0,,,,0,1
286,14:31:00,14:31:00,474801,1,,0,,,,7333.81586388263,1
286,14:48:00,14:48:00,2230689,2,,0,,,,17437.4978942168,1
286,14:53:00,14:53:00,2230420,3,,0,,,,18571.3048350926,1
286,15:05:00,15:05:00,361766,4,,0,,,,22871.0827214429,1
286,15:13:00,15:13:00,361738,5,,0,,,,26274.8616289841,1
286,15:17:00,15:17:00,474756,6,,0,,,,29010.198567107,1
286,15:28:00,15:28:00,361744,7,,0,,,,32086.0018627859,1
286,15:35:00,15:35:00,2230693,8,,0,,,,36692.682513525,1
286,15:40:00,15:40:00,2230694,9,,0,,,,38320.0598632204,1
286,15:55:00,15:55:00,474804,10,,0,,,,48402.6642200197,1
287,16:25:00,16:25:00,358424,0,,0,,,,0,1
287,16:41:00,16:41:00,474801,1,,0,,,,7333.81586388263,1
287,16:58:00,16:58:00,2230689,2,,0,,,,17437.4978942168,1
287,17:03:00,17:03:00,2230420,3,,0,,,,18571.3048350926,1
287,17:15:00,17:15:00,361766,4,,0,,,,22871.0827214429,1
287,17:23:00,17:23:00,361738,5,,0,,,,26274.8616289841,1
287,17:27:00,17:27:00,474756,6,,0,,,,29010.198567107,1
287,17:38:00,17:38:00,361744,7,,0,,,,32086.0018627859,1
287,17:45:00,17:45:00,2230693,8,,0,,,,36692.682513525,1
287,17:50:00,17:50:00,2230694,9,,0,,,,38320.0598632204,1
287,18:05:00,18:05:00,474804,10,,0,,,,48402.6642200197,1
288,18:35:00,18:35:00,358424,0,,0,,,,0,1
288,18:51:00,18:51:00,474801,1,,0,,,,7333.81586388263,1
288,19:08:00,19:08:00,2230689,2,,0,,,,17437.4978942168,1
288,19:13:00,19:13:00,2230420,3,,0,,,,18571.3048350926,1
288,19:25:00,19:25:00,361766,4,,0,,,,22871.0827214429,1
288,19:33:00,19:33:00,361738,5,,0,,,,26274.8616289841,1
288,19:37:00,19:37:00,474756,6,,0,,,,29010.198567107,1
288,19:48:00,19:48:00,361744,7,,0,,,,32086.0018627859,1
288,20:09:00,20:09:00,474804,8,,0,,,,48402.6642200197,1
289,08:08:00,08:08:00,363327,0,,0,,,,21822.909479394,1
289,08:15:00,08:15:00,363387,1,,0,,,,24644.8714620038,1
289,08:19:00,08:19:00,1360603,2,,0,,,,26466.9428669113,1
29,06:09:00,06:09:00,1355359,0,,0,,,,11172.1091961239,1
29,06:16:00,06:16:00,475003,1,,0,,,,14153.1823098613,1
290,08:30:00,08:30:00,358424,0,,0,,,,8.41303031514162,1
290,08:34:00,08:34:00,359119,1,,0,,,,1186.59241786596,1
290,08:41:00,08:41:00,475000,2,,0,,,,4521.10176333914,1
290,08:47:00,08:47:00,1355358,3,,0,,,,7768.80220891487,1
290,08:56:00,08:56:00,349823,4,,0,,,,10182.4846050251,1
290,09:01:00,09:01:00,350125,5,,0,,,,12678.3047182442,1
290,09:07:00,09:07:00,475003,6,,0,,,,14609.3927220509,0
290,09:15:00,09:15:00,474874,7,,0,,,,18109.660144568,1
290,09:18:00,09:18:00,351095,8,,0,,,,19196.5985558449,1
290,09:25:00,09:25:00,363327,9,,0,,,,21822.909479394,1
290,09:32:00,09:32:00,363387,10,,0,,,,24644.8714620038,1
290,09:36:00,09:36:00,1360603,11,,0,,,,26466.9428669113,1
291,10:00:00,10:00:00,358424,0,,0,,,,8.41303031514162,1
291,10:04:00,10:04:00,359119,1,,0,,,,1186.59241786596,1
291,10:11:00,10:11:00,475000,2,,0,,,,4521.10176333914,1
291,10:17:00,10:17:00,1355358,3,,0,,,,7768.80220891487,1
291,10:26:00,10:26:00,349823,4,,0,,,,10182.4846050251,1
291,10:31:00,10:31:00,350125,5,,0,,,,12678.3047182442,1
291,10:37:00,10:37:00,475003,6,,0,,,,14609.3927220509,0
291,10:45:00,10:45:00,474874,7,,0,,,,18109.660144568,1
291,10:48:00,10:48:00,351095,8,,0,,,,19196.5985558449,1
291,10:55:00,10:55:00,363327,9,,0,,,,21822.909479394,1
291,11:02:00,11:02:00,363387,10,,0,,,,24644.8714620038,1
291,11:06:00,11:06:00,1360603,11,,0,,,,26466.9428669113,1
292,11:30:00,11:30:00,358424,0,,0,,,,8.41303031514162,1
292,11:34:00,11:34:00,359119,1,,0,,,,1186.59241786596,1
292,11:41:00,11:41:00,475000,2,,0,,,,4521.10176333914,1
292,11:47:00,11:47:00,1355358,3,,0,,,,7768.80220891487,1
292,11:56:00,11:56:00,349823,4,,0,,,,10182.4846050251,1
292,12:01:00,12:01:00,350125,5,,0,,,,12678.3047182442,1
292,12:07:00,12:07:00,475003,6,,0,,,,14609.3927220509,0
292,12:15:00,12:15:00,474874,7,,0,,,,18109.660144568,1
292,12:18:00,12:18:00,351095,8,,0,,,,19196.5985558449,1
292,12:25:00,12:25:00,363327,9,,0,,,,21822.909479394,1
292,12:32:00,12:32:00,363387,10,,0,,,,24644.8714620038,1
292,12:36:00,12:36:00,1360603,11,,0,,,,26466.9428669113,1
293,13:00:00,13:00:00,358424,0,,0,,,,8.41303031514162,1
293,13:04:00,13:04:00,359119,1,,0,,,,1186.59241786596,1
293,13:11:00,13:11:00,475000,2,,0,,,,4521.10176333914,1
293,13:17:00,13:17:00,1355358,3,,0,,,,7768.80220891487,1
293,13:26:00,13:26:00,349823,4,,0,,,,10182.4846050251,1
293,13:31:00,13:31:00,350125,5,,0,,,,12678.3047182442,1
293,13:37:00,13:37:00,475003,6,,0,,,,14609.3927220509,0
293,13:45:00,13:45:00,474874,7,,0,,,,18109.660144568,1
293,13:48:00,13:48:00,351095,8,,0,,,,19196.5985558449,1
293,13:55:00,13:55:00,363327,9,,0,,,,21822.909479394,1
293,14:02:00,14:02:00,363387,10,,0,,,,24644.8714620038,1
293,14:06:00,14:06:00,1360603,11,,0,,,,26466.9428669113,1
294,14:30:00,14:30:00,358424,0,,0,,,,8.41303031514162,1
294,14:34:00,14:34:00,359119,1,,0,,,,1186.59241786596,1
294,14:41:00,14:41:00,475000,2,,0,,,,4521.10176333914,1
294,14:47:00,14:47:00,1355358,3,,0,,,,7768.80220891487,1
294,14:56:00,14:56:00,349823,4,,0,,,,10182.4846050251,1
294,15:01:00,15:01:00,350125,5,,0,,,,12678.3047182442,1
294,15:07:00,15:07:00,475003,6,,0,,,,14609.3927220509,0
294,15:15:00,15:15:00,474874,7,,0,,,,18109.660144568,1
294,15:18:00,15:18:00,351095,8,,0,,,,19196.5985558449,1
294,15:25:00,15:25:00,363327,9,,0,,,,21822.909479394,1
294,15:32:00,15:32:00,363387,10,,0,,,,24644.8714620038,1
294,15:36:00,15:36:00,1360603,11,,0,,,,26466.9428669113,1
295,16:00:00,16:00:00,358424,0,,0,,,,8.41303031514162,1
295,16:04:00,16:04:00,359119,1,,0,,,,1186.59241786596,1
295,16:11:00,16:11:00,475000,2,,0,,,,4521.10176333914,1
295,16:17:00,16:17:00,1355358,3,,0,,,,7768.80220891487,1
295,16:26:00,16:26:00,349823,4,,0,,,,10182.4846050251,1
295,16:31:00,16:31:00,350125,5,,0,,,,12678.3047182442,1
295,16:37:00,16:37:00,475003,6,,0,,,,14609.3927220509,0
295,16:45:00,16:45:00,474874,7,,0,,,,18109.660144568,1
295,16:48:00,16:48:00,351095,8,,0,,,,19196.5985558449,1
295,16:55:00,16:55:00,363327,9,,0,,,,21822.909479394,1
295,17:02:00,17:02:00,363387,10,,0,,,,24644.8714620038,1
295,17:06:00,17:06:00,1360603,11,,0,,,,26466.9428669113,1
296,17:30:00,17:30:00,358424,0,,0,,,,8.41303031514162,1
296,17:34:00,17:34:00,359119,1,,0,,,,1186.59241786596,1
296,17:41:00,17:41:00,475000,2,,0,,,,4521.10176333914,1
296,17:47:00,17:47:00,1355358,3,,0,,,,7768.80220891487,1
296,17:56:00,17:56:00,349823,4,,0,,,,10182.4846050251,1
296,18:01:00,18:01:00,350125,5,,0,,,,12678.3047182442,1
296,18:07:00,18:07:00,475003,6,,0,,,,14609.3927220509,0
297,08:30:00,08:30:00,358424,0,,0,,,,0,1
297,08:40:00,08:40:00,475001,1,,0,,,,3847.21591274712,1
297,08:46:00,08:46:00,376572,2,,0,,,,5629.38279801951,1
297,08:55:00,08:55:00,349823,3,,0,,,,7606.03723719668,1
297,09:02:00,09:02:00,1355359,4,,0,,,,11172.1091961239,1
297,09:09:00,09:09:00,475003,5,,0,,,,14153.1823098613,1
298,09:30:00,09:30:00,358424,0,,0,,,,0,1
298,09:40:00,09:40:00,475001,1,,0,,,,3847.21591274712,1
298,09:46:00,09:46:00,376572,2,,0,,,,5629.38279801951,1
298,09:55:00,09:55:00,349823,3,,0,,,,7606.03723719668,1
298,10:02:00,10:02:00,1355359,4,,0,,,,11172.1091961239,1
298,10:09:00,10:09:00,475003,5,,0,,,,14153.1823098613,1
299,10:30:00,10:30:00,358424,0,,0,,,,0,1
299,10:40:00,10:40:00,475001,1,,0,,,,3847.21591274712,1
299,10:46:00,10:46:00,376572,2,,0,,,,5629.38279801951,1
299,10:55:00,10:55:00,349823,3,,0,,,,7606.03723719668,1
299,11:02:00,11:02:00,1355359,4,,0,,,,11172.1091961239,1
299,11:09:00,11:09:00,475003,5,,0,,,,14153.1823098613,1
3,08:00:00,08:00:00,358424,0,,0,,,,8.41303031514162,1
3,08:04:00,08:04:00,359119,1,,0,,,,1186.59241786596,1
3,08:11:00,08:11:00,475000,2,,0,,,,4521.10176333914,1
3,08:17:00,08:17:00,1355358,3,,0,,,,7768.80220891487,1
3,08:26:00,08:26:00,349823,4,,0,,,,10182.4846050251,1
3,08:31:00,08:31:00,350125,5,,0,,,,12678.3047182442,1
3,08:37:00,08:37:00,475003,6,,0,,,,14604.4842193026,0
3,08:45:00,08:45:00,474874,7,,0,,,,18099.200723863,1
3,08:49:00,08:49:00,351095,8,,0,,,,19186.1391351399,1
3,08:56:00,08:56:00,363327,9,,0,,,,21812.4500586889,1
3,09:03:00,09:03:00,359551,10,,0,,,,25261.2416439768,1
3,09:07:00,09:07:00,363387,11,,0,,,,27601.1899813617,1
3,09:11:00,09:11:00,1360603,12,,0,,,,29423.2613862693,1
30,06:45:00,06:45:00,358424,0,,0,,,,0,1
30,06:55:00,06:55:00,475001,1,,0,,,,3847.21591274712,1
30,07:01:00,07:01:00,376572,2,,0,,,,5629.38279801951,1
30,07:10:00,07:10:00,349823,3,,0,,,,7606.03723719668,1
30,07:17:00,07:17:00,1355359,4,,0,,,,11172.1091961239,1
30,07:24:00,07:24:00,475003,5,,0,,,,14153.1823098613,1
300,11:30:00,11:30:00,358424,0,,0,,,,0,1
300,11:40:00,11:40:00,475001,1,,0,,,,3847.21591274712,1
300,11:46:00,11:46:00,376572,2,,0,,,,5629.38279801951,1
300,11:55:00,11:55:00,349823,3,,0,,,,7606.03723719668,1
300,12:02:00,12:02:00,1355359,4,,0,,,,11172.1091961239,1
300,12:09:00,12:09:00,475003,5,,0,,,,14153.1823098613,1
301,12:30:00,12:30:00,358424,0,,0,,,,0,1
301,12:40:00,12:40:00,475001,1,,0,,,,3847.21591274712,1
301,12:46:00,12:46:00,376572,2,,0,,,,5629.38279801951,1
301,12:55:00,12:55:00,349823,3,,0,,,,7606.03723719668,1
301,13:02:00,13:02:00,1355359,4,,0,,,,11172.1091961239,1
301,13:09:00,13:09:00,475003,5,,0,,,,14153.1823098613,1
302,13:30:00,13:30:00,358424,0,,0,,,,0,1
302,13:40:00,13:40:00,475001,1,,0,,,,3847.21591274712,1
302,13:46:00,13:46:00,376572,2,,0,,,,5629.38279801951,1
302,13:55:00,13:55:00,349823,3,,0,,,,7606.03723719668,1
302,14:02:00,14:02:00,1355359,4,,0,,,,11172.1091961239,1
302,14:09:00,14:09:00,475003,5,,0,,,,14153.1823098613,1
303,14:30:00,14:30:00,358424,0,,0,,,,0,1
303,14:40:00,14:40:00,475001,1,,0,,,,3847.21591274712,1
303,14:46:00,14:46:00,376572,2,,0,,,,5629.38279801951,1
303,14:55:00,14:55:00,349823,3,,0,,,,7606.03723719668,1
303,15:02:00,15:02:00,1355359,4,,0,,,,11172.1091961239,1
303,15:09:00,15:09:00,475003,5,,0,,,,14153.1823098613,1
304,15:30:00,15:30:00,358424,0,,0,,,,0,1
304,15:40:00,15:40:00,475001,1,,0,,,,3847.21591274712,1
304,15:46:00,15:46:00,376572,2,,0,,,,5629.38279801951,1
304,15:55:00,15:55:00,349823,3,,0,,,,7606.03723719668,1
304,16:02:00,16:02:00,1355359,4,,0,,,,11172.1091961239,1
304,16:09:00,16:09:00,475003,5,,0,,,,14153.1823098613,1
305,16:30:00,16:30:00,358424,0,,0,,,,0,1
305,16:40:00,16:40:00,475001,1,,0,,,,3847.21591274712,1
305,16:46:00,16:46:00,376572,2,,0,,,,5629.38279801951,1
305,16:55:00,16:55:00,349823,3,,0,,,,7606.03723719668,1
305,17:02:00,17:02:00,1355359,4,,0,,,,11172.1091961239,1
305,17:09:00,17:09:00,475003,5,,0,,,,14153.1823098613,1
306,17:30:00,17:30:00,358424,0,,0,,,,0,1
306,17:40:00,17:40:00,475001,1,,0,,,,3847.21591274712,1
306,17:46:00,17:46:00,376572,2,,0,,,,5629.38279801951,1
306,17:55:00,17:55:00,349823,3,,0,,,,7606.03723719668,1
307,08:14:00,08:14:00,359582,0,,0,,,,21565.6404673444,1
307,08:19:00,08:19:00,359612,1,,0,,,,23089.6821785347,1
308,08:30:00,08:30:00,358424,0,,0,,,,0,1
308,08:33:00,08:33:00,359699,1,,0,,,,983.095032938509,1
308,08:42:00,08:42:00,1360605,2,,0,,,,3563.17923621585,1
308,08:47:00,08:47:00,376572,3,,0,,,,4424.49715720756,1
308,08:55:00,08:55:00,349823,4,,0,,,,6402.75231606437,1
308,09:02:00,09:02:00,349795,5,,0,,,,10189.5723737478,1
308,09:14:00,09:14:00,350125,6,,0,,,,13665.725386339,1
308,09:24:00,09:24:00,359807,7,,0,,,,17133.8272381839,1
308,09:27:00,09:27:00,351095,8,,0,,,,18118.9943096003,1
308,09:33:00,09:33:00,359582,9,,0,,,,21565.6404673444,1
308,09:38:00,09:38:00,359612,10,,0,,,,23089.6821785347,1
309,10:00:00,10:00:00,358424,0,,0,,,,0,1
309,10:03:00,10:03:00,359699,1,,0,,,,983.095032938509,1
309,10:12:00,10:12:00,1360605,2,,0,,,,3563.17923621585,1
309,10:17:00,10:17:00,376572,3,,0,,,,4424.49715720756,1
309,10:25:00,10:25:00,349823,4,,0,,,,6402.75231606437,1
309,10:32:00,10:32:00,349795,5,,0,,,,10189.5723737478,1
309,10:44:00,10:44:00,350125,6,,0,,,,13665.725386339,1
309,10:54:00,10:54:00,359807,7,,0,,,,17133.8272381839,1
309,10:57:00,10:57:00,351095,8,,0,,,,18118.9943096003,1
309,11:03:00,11:03:00,359582,9,,0,,,,21565.6404673444,1
309,11:08:00,11:08:00,359612,10,,0,,,,23089.6821785347,1
